zone_profile_id,botanical_entry_id,branch_id,country,region,zone,microclimate_tags,production_mode,growth_habit,forest_garden_layer,guild_roles,light_preference,flood_tolerance,salinity_tolerance,heat_tolerance,fire_tolerance,harvest_window_brazil,propagation_methods,conservation_status,notes,source_table,source_row
BRWM-00167,BOT-BR-0054,branch_brazil,Brazil,Northeast,Northeast Coastal Humid,humid shade systems;cabruca/agroforestry,Cultivated orchard,Tree,Sub-canopy,fruit_producer;structural,filtered sun to part shade,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Atlantic_Forest|Coastal_Restinga; biome_basis=amazon|atlantic_forest|coastal_restinga; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,168
BRWM-00168,BOT-BR-0054,branch_brazil,Brazil,Southeast,Southeast Atlantic Humid,humid shade systems;cabruca/agroforestry,Cultivated orchard,Tree,Sub-canopy,fruit_producer;structural,filtered sun to part shade,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Atlantic_Forest; biome_basis=amazon|atlantic_forest; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,169
BRWM-00169,BOT-BR-0055,branch_brazil,Brazil,Southeast,Southeast Highland Mild,altitude;well-drained slopes,Cultivated / managed,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,170
BRWM-00170,BOT-BR-0055,branch_brazil,Brazil,South,South Subtropical Humid,altitude;well-drained slopes,Cultivated / managed,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,171
BRWM-00171,BOT-BR-0056,branch_brazil,Brazil,Southeast,Southeast Highland Mild,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,172
BRWM-00172,BOT-BR-0056,branch_brazil,Brazil,South,South Subtropical Humid,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,173
BRWM-00173,BOT-BR-0057,branch_brazil,Brazil,Southeast,Southeast Highland Mild,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,174
BRWM-00174,BOT-BR-0057,branch_brazil,Brazil,South,South Subtropical Humid,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,175
BRWM-00175,BOT-BR-0058,branch_brazil,Brazil,Southeast,Southeast Highland Mild,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,176
BRWM-00176,BOT-BR-0058,branch_brazil,Brazil,South,South Subtropical Humid,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,177
BRWM-00177,BOT-BR-0059,branch_brazil,Brazil,Southeast,Southeast Highland Mild,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,178
BRWM-00178,BOT-BR-0059,branch_brazil,Brazil,South,South Subtropical Humid,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,179
BRWM-00179,BOT-BR-0060,branch_brazil,Brazil,Southeast,Southeast Highland Mild,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,180
BRWM-00180,BOT-BR-0060,branch_brazil,Brazil,South,South Subtropical Humid,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,181
BRWM-00181,BOT-BR-0061,branch_brazil,Brazil,Southeast,Southeast Highland Mild,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,182
BRWM-00182,BOT-BR-0061,branch_brazil,Brazil,South,South Subtropical Humid,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,183
BRWM-00183,BOT-BR-0062,branch_brazil,Brazil,Southeast,Southeast Highland Mild,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,184
BRWM-00184,BOT-BR-0062,branch_brazil,Brazil,South,South Subtropical Humid,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,185
BRWM-00185,BOT-BR-0063,branch_brazil,Brazil,Southeast,Southeast Highland Mild,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,186
BRWM-00186,BOT-BR-0063,branch_brazil,Brazil,South,South Subtropical Humid,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,187
BRWM-00187,BOT-BR-0064,branch_brazil,Brazil,Southeast,Southeast Highland Mild,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,188
BRWM-00188,BOT-BR-0064,branch_brazil,Brazil,South,South Subtropical Humid,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,189
BRWM-00189,BOT-BR-0065,branch_brazil,Brazil,Southeast,Southeast Highland Mild,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,190
BRWM-00190,BOT-BR-0065,branch_brazil,Brazil,South,South Subtropical Humid,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,191
BRWM-00191,BOT-BR-0066,branch_brazil,Brazil,Southeast,Southeast Highland Mild,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,192
BRWM-00192,BOT-BR-0066,branch_brazil,Brazil,South,South Subtropical Humid,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,193
BRWM-00193,BOT-BR-0067,branch_brazil,Brazil,Southeast,Southeast Highland Mild,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,194
BRWM-00194,BOT-BR-0067,branch_brazil,Brazil,South,South Subtropical Humid,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,195
BRWM-00195,BOT-BR-0068,branch_brazil,Brazil,Southeast,Southeast Highland Mild,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,196
BRWM-00196,BOT-BR-0068,branch_brazil,Brazil,South,South Subtropical Humid,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,197
BRWM-00197,BOT-BR-0069,branch_brazil,Brazil,Southeast,Southeast Highland Mild,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,198
BRWM-00198,BOT-BR-0069,branch_brazil,Brazil,South,South Subtropical Humid,altitude;well-drained slopes,Cultivated,Shrub,Shrub,fruit_producer;structural,full sun to light shade,low,low,medium to high,very low,regional / variable,seed;cutting_limited;graft_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Highland|South_Subtropical; biome_basis=highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,199
